Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Fibonacci,626,44.9,817.817,-1719,-57.3,21235.941
Moderate_Risk:Fibonacci,627,44.3,890.976,-920,-30.667,39102.506
Moderate_Risk:Fibonacci,628,44.967,1026.516,25,0.833,81029.247
Moderate_Risk:Fibonacci,629,43.167,1078.351,-741,-24.7,35470.769
Moderate_Risk:Fibonacci,630,46.8,863.269,-1603,-53.433,17090.047
Moderate_Risk:Fibonacci,631,47.167,796.695,-934,-31.133,36087.637
Moderate_Risk:Fibonacci,632,58.233,740.392,522,17.4,105750.938
Moderate_Risk:Fibonacci,633,55.867,885.292,-18,-0.6,76364.179
Moderate_Risk:Fibonacci,634,56.167,938.144,203,6.767,66589.289
Moderate_Risk:Fibonacci,635,53.867,922.464,-1896,-63.2,12716.097
Moderate_Risk:Fibonacci,636,49.033,749.068,-1833,-61.1,16832.852
Moderate_Risk:Fibonacci,637,57.067,891.857,-515,-17.167,38129.454
Moderate_Risk:Fibonacci,638,47.733,860.34,-1888,-62.933,9432.478
Moderate_Risk:Fibonacci,639,54.267,1129.857,2010,67.0,195485.103
Moderate_Risk:Fibonacci,640,61.667,857.678,386,12.867,56895.982
Moderate_Risk:Fibonacci,641,59.933,959.789,-750,-25.0,37332.207
Moderate_Risk:Fibonacci,642,47.833,906.695,-1193,-39.767,31937.564
Moderate_Risk:Fibonacci,643,48.1,822.99,-865,-28.833,50338.144
Moderate_Risk:Fibonacci,644,52.667,908.023,285,9.5,59548.603
Moderate_Risk:Fibonacci,645,46.3,1096.493,-253,-8.433,58921.909
Moderate_Risk:Fibonacci,646,53.333,1125.471,1205,40.167,101538.971
Moderate_Risk:Fibonacci,647,45.6,906.524,-2349,-78.3,6962.562
Moderate_Risk:Fibonacci,648,49.3,904.769,424,14.133,110776.051
Moderate_Risk:Fibonacci,649,46.733,1017.237,455,15.167,85706.42
Moderate_Risk:Fibonacci,650,57.233,1039.84,-601,-20.033,36772.24
Moderate_Risk:Fibonacci,651,45.333,756.299,-2228,-74.267,10124.616
Moderate_Risk:Fibonacci,652,44.8,707.821,-2160,-72.0,12331.103
Moderate_Risk:Fibonacci,653,45.467,1148.051,-655,-21.833,29535.592
Moderate_Risk:Fibonacci,654,45.5,998.741,-483,-16.1,71744.714
Moderate_Risk:Fibonacci,655,60.4,1050.524,522,17.4,55747.903
Moderate_Risk:Fibonacci,656,57.333,1199.471,459,15.3,30203.321
Moderate_Risk:Fibonacci,657,46.433,752.392,-2336,-77.867,8524.947
Moderate_Risk:Fibonacci,658,54.633,1096.585,2780,92.667,192096.92
Moderate_Risk:Fibonacci,659,44.333,781.471,-2241,-74.7,9822.7
Moderate_Risk:Fibonacci,660,45.033,764.516,-136,-4.533,128819.154
Moderate_Risk:Fibonacci,661,39.6,671.214,-2127,-70.9,12560.024
Moderate_Risk:Fibonacci,662,62.933,1227.168,2630,87.667,105861.057
Moderate_Risk:Fibonacci,663,48.6,718.869,-2033,-67.767,10045.357
Moderate_Risk:Fibonacci,664,52.667,757.747,-256,-8.533,124291.223
Moderate_Risk:Fibonacci,665,44.267,756.202,-2256,-75.2,9772.579
Moderate_Risk:Fibonacci,666,49.1,818.852,-1293,-43.1,21878.093
Moderate_Risk:Fibonacci,667,48.567,642.323,-1671,-55.7,19061.872
Moderate_Risk:Fibonacci,668,51.5,1057.224,416,13.867,76756.671
Moderate_Risk:Fibonacci,669,45.433,737.564,-809,-26.967,62430.999
Moderate_Risk:Fibonacci,670,51.033,1033.344,758,25.267,102258.064
Moderate_Risk:Fibonacci,671,50.033,855.757,-913,-30.433,45711.495
Moderate_Risk:Fibonacci,672,57.333,1029.126,-135,-4.5,28098.879
Moderate_Risk:Fibonacci,673,52.433,969.289,-63,-2.1,58534.162
Moderate_Risk:Fibonacci,674,44.5,983.431,-1620,-54.0,15231.31
Moderate_Risk:Fibonacci,675,53.933,1179.03,1017,33.9,75204.645
Moderate_Risk:Fibonacci,676,49.367,1017.551,-1265,-42.167,24919.73
Moderate_Risk:Fibonacci,677,47.533,1165.085,-1280,-42.667,21416.782
Moderate_Risk:Fibonacci,678,48.033,725.826,1410,47.0,218568.276
Moderate_Risk:Fibonacci,679,51.033,1039.413,-102,-3.4,34048.869
Moderate_Risk:Fibonacci,680,56.1,1088.438,1270,42.333,112076.644
Moderate_Risk:Fibonacci,681,48.333,871.126,-2396,-79.867,4957.499
Moderate_Risk:Fibonacci,682,47.1,862.783,-467,-15.567,66556.323
Moderate_Risk:Fibonacci,683,57.4,1155.559,1597,53.233,101716.806
Moderate_Risk:Fibonacci,684,46.233,809.289,-2336,-77.867,7288.602
Moderate_Risk:Fibonacci,685,50.233,1235.082,-4,-0.133,38786.602
Moderate_Risk:Fibonacci,686,46.067,807.306,-777,-25.9,29224.645
Moderate_Risk:Fibonacci,687,44.667,986.644,-1729,-57.633,31577.689
Moderate_Risk:Fibonacci,688,41.6,675.628,-3000,-100.0,0.0
Moderate_Risk:Fibonacci,689,49.567,793.495,-1803,-60.1,11670.921
Moderate_Risk:Fibonacci,690,48.933,913.926,-885,-29.5,46500.121
Moderate_Risk:Fibonacci,691,50.033,1033.689,-1605,-53.5,11751.638
Moderate_Risk:Fibonacci,692,53.433,781.151,-1189,-39.633,20229.068
Moderate_Risk:Fibonacci,693,54.867,788.947,-1526,-50.867,17387.292
Moderate_Risk:Fibonacci,694,51.6,916.869,-1443,-48.1,19747.679
Moderate_Risk:Fibonacci,695,54.3,918.493,-1315,-43.833,17650.833
Moderate_Risk:Fibonacci,696,61.433,1033.426,2058,68.6,134711.007
