Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Fibonacci,834,93.4,307.834,-566.25,-18.875,1635.227
Moderate_Risk:Fibonacci,835,92.833,384.557,-715.15625,-23.839,1536.39
Moderate_Risk:Fibonacci,836,92.433,421.633,-498.5,-16.617,1243.615
Moderate_Risk:Fibonacci,837,92.6,481.49,-383.5,-12.783,1489.167
Moderate_Risk:Fibonacci,838,96.4,254.11,-651.5,-21.717,1488.701
Moderate_Risk:Fibonacci,839,98.567,61.633,-69.5,-2.317,550.405
Moderate_Risk:Fibonacci,840,91.367,457.344,-587.5,-19.583,1708.381
Moderate_Risk:Fibonacci,841,98.1,108.3,-258.0,-8.6,577.903
Moderate_Risk:Fibonacci,842,99.033,28.033,-277.25,-9.242,732.562
Moderate_Risk:Fibonacci,843,98.733,48.133,-234.75,-7.825,730.005
Moderate_Risk:Fibonacci,844,98.833,40.833,-231.5,-7.717,607.719
Moderate_Risk:Fibonacci,845,95.333,340.299,-280.25,-9.342,1083.562
Moderate_Risk:Fibonacci,846,94.1,308.231,-528.5,-17.617,1340.977
Moderate_Risk:Fibonacci,847,97.2,124.097,-255.5,-8.517,1269.319
Moderate_Risk:Fibonacci,848,97.633,168.033,-219.75,-7.325,689.065
Moderate_Risk:Fibonacci,849,92.967,469.344,-652.25,-21.742,1453.683
Moderate_Risk:Fibonacci,850,95.333,320.989,-273.75,-9.125,1254.314
Moderate_Risk:Fibonacci,851,95.9,160.438,-501.25,-16.708,1386.293
Moderate_Risk:Fibonacci,852,99.567,5.633,-264.25,-8.808,750.197
Moderate_Risk:Fibonacci,853,95.033,321.689,-444.75,-14.825,1493.039
Moderate_Risk:Fibonacci,854,99.833,0.833,-185.75,-6.192,480.542
Moderate_Risk:Fibonacci,855,97.767,124.392,-277.0,-9.233,930.668
Moderate_Risk:Fibonacci,856,99.8,1.2,-155.5,-5.183,569.284
Moderate_Risk:Fibonacci,857,93.533,314.602,-605.296875,-20.177,1727.358
Moderate_Risk:Fibonacci,858,96.833,145.661,-383.5,-12.783,1040.77
Moderate_Risk:Fibonacci,859,92.3,552.493,-308.5,-10.283,1104.081
Moderate_Risk:Fibonacci,860,98.8,43.2,-287.75,-9.592,811.157
Moderate_Risk:Fibonacci,861,98.5,43.362,-280.75,-9.358,1089.912
Moderate_Risk:Fibonacci,862,96.433,177.909,-352.5,-11.75,1214.565
Moderate_Risk:Fibonacci,863,100.0,0.0,23.0,0.767,319.789
Moderate_Risk:Fibonacci,864,96.433,184.875,-401.0,-13.367,1515.344
Moderate_Risk:Fibonacci,865,100.0,0.0,-149.25,-4.975,480.217
Moderate_Risk:Fibonacci,866,92.3,569.872,-310.0,-10.333,1219.954
Moderate_Risk:Fibonacci,867,98.667,53.333,-148.0,-4.933,981.547
Moderate_Risk:Fibonacci,868,95.533,147.016,-473.25,-15.775,1417.355
Moderate_Risk:Fibonacci,869,96.5,241.569,-130.75,-4.358,1067.869
Moderate_Risk:Fibonacci,870,93.833,328.557,-664.21875,-22.141,2016.019
Moderate_Risk:Fibonacci,871,90.333,541.264,-528.5,-17.617,1614.839
Moderate_Risk:Fibonacci,872,94.633,348.861,-468.0,-15.6,1123.041
Moderate_Risk:Fibonacci,873,96.767,165.082,-382.875,-12.762,1467.009
Moderate_Risk:Fibonacci,874,93.867,401.568,-402.25,-13.408,1451.261
Moderate_Risk:Fibonacci,875,97.2,114.166,-339.25,-11.308,1100.309
Moderate_Risk:Fibonacci,876,99.033,28.033,-149.6875,-4.99,1000.941
Moderate_Risk:Fibonacci,877,96.4,212.593,-269.75,-8.992,1012.83
Moderate_Risk:Fibonacci,878,98.3,49.459,-323.0,-10.767,1294.271
Moderate_Risk:Fibonacci,879,100.0,0.0,-8.125,-0.271,361.769
Moderate_Risk:Fibonacci,880,94.433,382.737,-503.0,-16.767,1567.289
Moderate_Risk:Fibonacci,881,92.633,405.413,-530.75,-17.692,1609.024
Moderate_Risk:Fibonacci,882,96.333,203.057,-398.875,-13.296,1051.276
Moderate_Risk:Fibonacci,883,94.967,253.137,-533.5,-17.783,1476.977
Moderate_Risk:Fibonacci,884,93.933,263.72,-515.0,-17.167,1827.954
Moderate_Risk:Fibonacci,885,96.2,155.752,-293.0,-9.767,1627.151
Moderate_Risk:Fibonacci,886,96.133,282.809,-310.0,-10.333,943.006
Moderate_Risk:Fibonacci,887,98.533,64.533,-188.125,-6.271,675.597
Moderate_Risk:Fibonacci,888,96.467,191.706,-480.75,-16.025,1247.441
Moderate_Risk:Fibonacci,889,93.633,388.171,-304.0,-10.133,1027.361
Moderate_Risk:Fibonacci,890,97.2,167.614,-255.5,-8.517,1207.526
Moderate_Risk:Fibonacci,891,96.4,170.8,-502.0625,-16.735,1302.074
Moderate_Risk:Fibonacci,892,99.2,19.2,-239.5,-7.983,663.491
Moderate_Risk:Fibonacci,893,97.633,168.033,-111.0,-3.7,615.545
Moderate_Risk:Fibonacci,894,97.833,77.109,-111.75,-3.725,920.795
Moderate_Risk:Fibonacci,895,99.0,20.069,-119.0,-3.967,1193.671
Moderate_Risk:Fibonacci,896,95.967,226.585,-288.625,-9.621,1286.947
Moderate_Risk:Fibonacci,897,94.967,207.137,-478.75,-15.958,1714.25
Moderate_Risk:Fibonacci,898,96.867,258.12,-231.5,-7.717,796.701
Moderate_Risk:Fibonacci,899,100.0,0.0,-72.8125,-2.427,485.754
Moderate_Risk:Fibonacci,900,92.7,302.631,-557.5,-18.583,1961.846
Moderate_Risk:Fibonacci,901,98.867,38.533,-208.25,-6.942,685.568
Moderate_Risk:Fibonacci,902,100.0,0.0,-83.0,-2.767,531.013
Moderate_Risk:Fibonacci,903,94.6,282.386,-495.5,-16.517,1561.181
Moderate_Risk:Fibonacci,904,93.8,327.752,-556.75,-18.558,1204.912
Moderate_Risk:Fibonacci,905,97.233,87.357,-263.5,-8.783,1280.236
Moderate_Risk:Fibonacci,906,92.033,425.62,-855.75,-28.525,1864.713
Moderate_Risk:Fibonacci,907,95.833,144.557,-489.0,-16.3,1346.666
Moderate_Risk:Fibonacci,908,93.3,421.528,-546.0,-18.2,1134.424
Moderate_Risk:Fibonacci,909,96.867,135.016,-365.875,-12.196,1303.607
Moderate_Risk:Fibonacci,910,95.033,285.826,-375.0,-12.5,1276.259
Moderate_Risk:Fibonacci,911,99.633,4.033,-178.25,-5.942,713.628
Moderate_Risk:Fibonacci,912,100.0,0.0,-247.75,-8.258,890.235
Moderate_Risk:Fibonacci,913,98.9,36.3,-122.0,-4.067,589.633
Moderate_Risk:Fibonacci,914,95.467,304.533,-359.5,-11.983,766.422
Moderate_Risk:Fibonacci,915,93.1,449.541,-370.25,-12.342,1440.045
Moderate_Risk:Fibonacci,916,96.1,255.197,-252.0,-8.4,1043.438
Moderate_Risk:Fibonacci,917,97.833,140.833,-86.0,-2.867,591.482
Moderate_Risk:Fibonacci,918,97.9,98.783,-231.0,-7.7,993.148
Moderate_Risk:Fibonacci,919,96.233,143.151,-261.0,-8.7,1315.959
Moderate_Risk:Fibonacci,920,95.433,320.806,-277.75,-9.258,869.933
Moderate_Risk:Fibonacci,921,99.8,1.2,-125.0,-4.167,624.799
Moderate_Risk:Fibonacci,922,97.9,42.369,-462.5,-15.417,1202.812
Moderate_Risk:Fibonacci,923,98.8,32.51,-229.5,-7.65,841.813
Moderate_Risk:Fibonacci,924,95.7,199.803,-557.5,-18.583,1555.639
Moderate_Risk:Fibonacci,925,99.933,0.133,-241.5,-8.05,908.609
Moderate_Risk:Fibonacci,926,93.933,261.72,-621.5,-20.717,1921.098
