Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits,,,
Low_Risk:Flat-Bet,291,100,0,-142,-4.733,102.478,,,
Low_Risk:Flat-Bet,292,100,0,-134,-4.467,148.051,,,
Low_Risk:Flat-Bet,293,100,0,-220,-7.333,64.092,,,
Low_Risk:Flat-Bet,294,100,0,-166,-5.533,103.361,,,
Low_Risk:Flat-Bet,295,100,0,-240,-8,103.172,,,
Low_Risk:Flat-Bet,296,100,0,-120,-4,76.414,,,
Low_Risk:Flat-Bet,297,100,0,-132,-4.4,110.455,,,
Low_Risk:Flat-Bet,298,100,0,-202,-6.733,96.685,,,
Low_Risk:Flat-Bet,299,100,0,-176,-5.867,101.499,,,
Low_Risk:Flat-Bet,300,100,0,-192,-6.4,94.455,,,
Low_Risk:Flat-Bet,301,100,0,-168,-5.6,105.214,,,
Low_Risk:Flat-Bet,302,100,0,-154,-5.133,85.706,,,
Low_Risk:Flat-Bet,303,100,0,-206,-6.867,111.085,,,
Low_Risk:Flat-Bet,304,100,0,-124,-4.133,119.982,,,
Low_Risk:Flat-Bet,305,100,0,-102,-3.4,106.8,,,
Low_Risk:Flat-Bet,306,100,0,-204,-6.8,134.234,,,
Low_Risk:Flat-Bet,307,100,0,-198,-6.6,176.869,,,
Low_Risk:Flat-Bet,308,100,0,-66,-2.2,88.648,,,
Low_Risk:Flat-Bet,309,100,0,-182,-6.067,95.306,,,
Low_Risk:Flat-Bet,310,100,0,-94,-3.133,84.051,,,
Low_Risk:Flat-Bet,311,100,0,-138,-4.6,86.938,,,
Low_Risk:Flat-Bet,312,100,0,-150,-5,105.586,,,
Low_Risk:Flat-Bet,313,100,0,-190,-6.333,112.575,,,
Low_Risk:Flat-Bet,314,100,0,-210,-7,101.448,,,
Low_Risk:Flat-Bet,315,100,0,-124,-4.133,165.223,,,
Low_Risk:Flat-Bet,316,100,0,-220,-7.333,123.126,,,
Low_Risk:Flat-Bet,317,100,0,-44,-1.467,97.637,,,
Low_Risk:Flat-Bet,318,100,0,-142,-4.733,107.444,,,
Low_Risk:Flat-Bet,319,100,0,-114,-3.8,92.234,,,
Low_Risk:Flat-Bet,320,100,0,-124,-4.133,97.637,,,
Low_Risk:Flat-Bet,321,100,0,-236,-7.867,106.189,,,
Low_Risk:Flat-Bet,322,100,0,-246,-8.2,154.028,,,
Low_Risk:Flat-Bet,323,100,0,-198,-6.6,71.766,,,
Low_Risk:Flat-Bet,324,100,0,-104,-3.467,136.533,,,
Low_Risk:Flat-Bet,325,100,0,-136,-4.533,135.43,,,
Low_Risk:Flat-Bet,326,100,0,-130,-4.333,105.954,,,
Low_Risk:Flat-Bet,327,100,0,-192,-6.4,134.731,,,
Low_Risk:Flat-Bet,328,100,0,-90,-3,94,,,
Low_Risk:Flat-Bet,329,100,0,-118,-3.933,112.961,,,
Low_Risk:Flat-Bet,330,100,0,-202,-6.733,92.823,,,
Low_Risk:Flat-Bet,331,100,0,-202,-6.733,55.582,,,
Low_Risk:Flat-Bet,332,100,0,-102,-3.4,80.869,,,
Low_Risk:Flat-Bet,333,100,0,-110,-3.667,90.782,,,
Low_Risk:Flat-Bet,334,100,0,-206,-6.867,68.602,,,
Low_Risk:Flat-Bet,335,100,0,-140,-4.667,124.506,,,
Low_Risk:Flat-Bet,336,100,0,-228,-7.6,77.628,,,
Low_Risk:Flat-Bet,337,100,0,-206,-6.867,76.878,,,
Low_Risk:Flat-Bet,338,100,0,-32,-1.067,110.271,,,
Low_Risk:Flat-Bet,339,100,0,-216,-7.2,110.234,,,
