Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits,,,
Low_Risk:Flat-Bet,357,100,0,-237,-7.9,41.403,,,
Low_Risk:Flat-Bet,358,100,0,-193,-6.433,26.944,,,
Low_Risk:Flat-Bet,359,100,0,-216,-7.2,21.821,,,
Low_Risk:Flat-Bet,360,100,0,-189,-6.3,33.045,,,
Low_Risk:Flat-Bet,361,100,0,-162,-5.4,38.179,,,
Low_Risk:Flat-Bet,362,100,0,-156,-5.2,30.372,,,
Low_Risk:Flat-Bet,363,100,0,-227,-7.567,17.426,,,
Low_Risk:Flat-Bet,364,100,0,-250,-8.333,23.195,,,
Low_Risk:Flat-Bet,365,100,0,-190,-6.333,25.954,,,
Low_Risk:Flat-Bet,366,100,0,-160,-5.333,39.747,,,
Low_Risk:Flat-Bet,367,100,0,-190,-6.333,39.471,,,
Low_Risk:Flat-Bet,368,100,0,-200,-6.667,23.678,,,
Low_Risk:Flat-Bet,369,100,0,-232,-7.733,20.133,,,
Low_Risk:Flat-Bet,370,100,0,-185,-6.167,27.178,,,
Low_Risk:Flat-Bet,371,100,0,-238,-7.933,24.547,,,
Low_Risk:Flat-Bet,372,100,0,-199,-6.633,29.62,,,
Low_Risk:Flat-Bet,373,100,0,-206,-6.867,39.43,,,
Low_Risk:Flat-Bet,374,100,0,-188,-6.267,27.444,,,
Low_Risk:Flat-Bet,375,100,0,-244,-8.133,28.878,,,
Low_Risk:Flat-Bet,376,100,0,-186,-6.2,25.614,,,
Low_Risk:Flat-Bet,377,100,0,-155,-5.167,42.833,,,
