Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Martingale,313,34.833,894.006,-921,-30.7,32716.01
Moderate_Risk:Martingale,314,41.433,1059.702,-1388,-46.267,20136.892
Moderate_Risk:Martingale,315,55.767,1247.013,-330,-11.0,29126.759
Moderate_Risk:Martingale,316,45.3,1144.01,-1286,-42.867,20754.257
Moderate_Risk:Martingale,317,39.733,1158.685,-506,-16.867,36242.189
Moderate_Risk:Martingale,318,46.667,1020.989,-981,-32.7,24548.148
Moderate_Risk:Martingale,319,32.233,644.668,-2573,-85.767,6077.633
Moderate_Risk:Martingale,320,48.633,1549.206,-81,-2.7,34805.252
Moderate_Risk:Martingale,321,41.6,1302.317,-858,-28.6,27355.628
Moderate_Risk:Martingale,322,39.767,968.668,-1217,-40.567,24777.702
Moderate_Risk:Martingale,323,47.467,1249.844,-378,-12.6,34847.283
Moderate_Risk:Martingale,324,42.833,930.695,-1376,-45.867,20166.533
Moderate_Risk:Martingale,325,41.167,1067.73,-1909,-63.633,12921.964
Moderate_Risk:Martingale,326,45.533,1169.223,-1108,-36.933,20927.168
Moderate_Risk:Martingale,327,55.233,1212.737,-350,-11.667,27734.368
Moderate_Risk:Martingale,328,45.9,1182.645,-104,-3.467,39778.326
Moderate_Risk:Martingale,329,56.167,1381.109,1380,46.0,44166.276
Moderate_Risk:Martingale,330,45.367,1103.344,135,4.5,48328.948
Moderate_Risk:Martingale,331,43.767,1068.599,-838,-27.933,27348.685
Moderate_Risk:Martingale,332,43.733,1332.892,-1089,-36.3,15768.148
Moderate_Risk:Martingale,333,43.667,1200.989,-162,-5.4,38813.283
Moderate_Risk:Martingale,334,40.1,1078.231,-751,-25.033,30012.447
Moderate_Risk:Martingale,335,52.233,1044.185,-820,-27.333,29308.299
Moderate_Risk:Martingale,336,56.067,1312.133,483,16.1,32040.99
Moderate_Risk:Martingale,337,49.5,1350.672,-632,-21.067,26955.995
Moderate_Risk:Martingale,338,47.133,901.43,-693,-23.1,40410.99
Moderate_Risk:Martingale,339,47.433,1214.806,-222,-7.4,35974.041
Moderate_Risk:Martingale,340,41.233,701.909,-1667,-55.567,18729.495
Moderate_Risk:Martingale,341,46.433,1244.599,-119,-3.967,42701.62
Moderate_Risk:Martingale,342,40.367,875.068,-1075,-35.833,31029.247
Moderate_Risk:Martingale,343,45.0,1232.552,-628,-20.933,27944.892
Moderate_Risk:Martingale,344,44.767,1001.22,-1340,-44.667,21283.333
Moderate_Risk:Martingale,345,61.067,1140.133,621,20.7,37897.114
Moderate_Risk:Martingale,346,41.9,1170.852,-828,-27.6,29333.007
Moderate_Risk:Martingale,347,45.167,1240.626,-732,-24.4,36308.731
Moderate_Risk:Martingale,348,46.067,1239.926,-1221,-40.7,19392.631
Moderate_Risk:Martingale,349,57.233,1453.151,1822,60.733,48568.34
Moderate_Risk:Martingale,350,46.333,1059.885,-1050,-35.0,22607.931
Moderate_Risk:Martingale,351,44.033,1280.309,-609,-20.3,28097.183
Moderate_Risk:Martingale,352,46.667,989.333,-1549,-51.633,25512.723
Moderate_Risk:Martingale,353,39.367,1034.861,-1043,-34.767,27053.151
Moderate_Risk:Martingale,354,47.567,1467.909,723,24.1,52079.472
Moderate_Risk:Martingale,355,50.2,1536.028,76,2.533,31687.637
Moderate_Risk:Martingale,356,43.5,1069.017,-1503,-50.1,18811.817
Moderate_Risk:Martingale,357,48.833,1110.351,-344,-11.467,28305.775
Moderate_Risk:Martingale,358,46.767,1295.22,-233,-7.767,43631.426
Moderate_Risk:Martingale,359,44.2,1153.269,-548,-18.267,28358.892
Moderate_Risk:Martingale,360,42.667,1188.644,-170,-5.667,46158.713
Moderate_Risk:Martingale,361,48.467,1169.292,-960,-32.0,28043.793
Moderate_Risk:Martingale,362,44.567,998.875,-1452,-48.4,16225.214
Moderate_Risk:Martingale,363,50.233,1296.461,-183,-6.1,34867.817
Moderate_Risk:Martingale,364,48.5,1164.19,-929,-30.967,28295.964
Moderate_Risk:Martingale,365,36.133,1130.326,-1502,-50.067,17945.168
Moderate_Risk:Martingale,366,54.4,1184.8,402,13.4,50132.041
Moderate_Risk:Martingale,367,53.467,1350.533,616,20.533,38994.74
Moderate_Risk:Martingale,368,35.733,713.926,-2678,-89.267,3456.133
Moderate_Risk:Martingale,369,39.633,1068.516,-1267,-42.233,26576.599
Moderate_Risk:Martingale,370,53.967,920.723,-1085,-36.167,22337.178
Moderate_Risk:Martingale,371,49.167,1195.523,-33,-1.1,42657.955
Moderate_Risk:Martingale,372,36.067,680.34,-2192,-73.067,11181.789
Moderate_Risk:Martingale,373,51.933,940.823,-2014,-67.133,7853.913
Moderate_Risk:Martingale,374,56.567,1158.461,554,18.467,41657.775
Moderate_Risk:Martingale,375,40.967,1008.93,-1263,-42.1,20570.231
Moderate_Risk:Martingale,376,40.9,1157.403,-1036,-34.533,23051.43
Moderate_Risk:Martingale,377,49.167,1218.42,-210,-7.0,42026.345
Moderate_Risk:Martingale,378,52.467,1350.326,366,12.2,36597.476
Moderate_Risk:Martingale,379,56.867,1177.844,-580,-19.333,35708.989
Moderate_Risk:Martingale,380,63.467,1352.12,1478,49.267,54279.444
Moderate_Risk:Martingale,381,45.567,882.047,-1504,-50.133,20105.568
Moderate_Risk:Martingale,382,47.433,1150.116,-732,-24.4,30664.11
Moderate_Risk:Martingale,383,46.067,1375.582,-462,-15.4,30897.214
Moderate_Risk:Martingale,384,42.4,912.248,-1465,-48.833,20820.006
Moderate_Risk:Martingale,385,50.667,1292.161,816,27.2,46952.855
Moderate_Risk:Martingale,386,51.7,1424.7,369,12.3,39802.493
Moderate_Risk:Martingale,387,46.3,1119.597,-1454,-48.467,15411.637
Moderate_Risk:Martingale,388,47.3,1467.045,189,6.3,36445.734
Moderate_Risk:Martingale,389,44.567,996.323,-552,-18.4,30411.972
Moderate_Risk:Martingale,390,54.667,1258.299,-9,-0.3,27880.769
Moderate_Risk:Martingale,391,26.467,622.671,-2257,-75.233,9352.944
Moderate_Risk:Martingale,392,48.7,958.838,-1499,-49.967,20374.24
Moderate_Risk:Martingale,393,42.467,1244.533,-1393,-46.433,20030.323
Moderate_Risk:Martingale,394,55.967,1390.654,1286,42.867,50183.844
Moderate_Risk:Martingale,395,39.033,1194.792,-1191,-39.7,25551.528
Moderate_Risk:Martingale,396,53.033,1227.137,-257,-8.567,36742.116
Moderate_Risk:Martingale,397,50.3,1157.666,-297,-9.9,40682.231
Moderate_Risk:Martingale,398,41.5,911.638,-1362,-45.4,20645.007
Moderate_Risk:Martingale,399,49.3,1085.734,-592,-19.733,34501.926
Moderate_Risk:Martingale,400,48.633,1227.689,-72,-2.4,39946.662
Moderate_Risk:Martingale,401,41.4,1299.972,-1487,-49.567,17453.771
Moderate_Risk:Martingale,402,46.1,1281.403,-1078,-35.933,25539.375
Moderate_Risk:Martingale,403,59.733,1291.306,1530,51.0,55220.966
Moderate_Risk:Martingale,404,45.4,1166.248,-314,-10.467,34441.844
Moderate_Risk:Martingale,405,43.8,1122.924,-722,-24.067,24404.616
Moderate_Risk:Martingale,406,46.933,1056.271,-1273,-42.433,23764.737
Moderate_Risk:Martingale,407,41.067,1063.444,-2135,-71.167,12153.523
Moderate_Risk:Martingale,408,56.633,1161.62,-188,-6.267,31017.72
Moderate_Risk:Martingale,409,36.333,958.023,-2119,-70.633,10057.964
Moderate_Risk:Martingale,410,49.233,1034.53,-748,-24.933,30910.961
Moderate_Risk:Martingale,411,40.067,1220.133,-953,-31.767,26868.737
Moderate_Risk:Martingale,412,38.733,879.375,-2117,-70.567,12557.495
Moderate_Risk:Martingale,413,53.7,1033.666,-531,-17.7,28625.528
Moderate_Risk:Martingale,414,45.367,987.551,-1144,-38.133,24349.982
Moderate_Risk:Martingale,415,49.6,1287.145,-414,-13.8,29676.166
Moderate_Risk:Martingale,416,51.467,1257.706,-710,-23.667,24669.747
Moderate_Risk:Martingale,417,46.567,1035.151,-1857,-61.9,12762.783
Moderate_Risk:Martingale,418,39.1,1360.024,-1129,-37.633,26313.275
Moderate_Risk:Martingale,419,41.867,893.706,-1486,-49.533,20564.395
Moderate_Risk:Martingale,420,50.3,1212.424,-523,-17.433,27712.668
Moderate_Risk:Martingale,421,48.467,1153.223,-1734,-57.8,12885.89
Moderate_Risk:Martingale,422,45.533,1058.395,-958,-31.933,28147.306
Moderate_Risk:Martingale,423,46.9,1163.679,-15,-0.5,57690.328
Moderate_Risk:Martingale,424,43.567,893.22,-1816,-60.533,22578.533
Moderate_Risk:Martingale,425,37.067,1060.547,-1307,-43.567,19446.254
Moderate_Risk:Martingale,426,58.667,1366.299,909,30.3,48676.079
Moderate_Risk:Martingale,427,57.733,1232.685,-291,-9.7,28123.872
