Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Martingale,787,97.5,93.431,-250.75,-8.358,1580.037
Moderate_Risk:Martingale,788,84.6,800.317,-670.25,-22.342,3421.778
Moderate_Risk:Martingale,789,84.433,737.564,-892.875,-29.762,3533.925
Moderate_Risk:Martingale,790,88.433,553.564,-387.75,-12.925,3916.35
Moderate_Risk:Martingale,791,89.1,665.197,-114.3125,-3.81,3828.663
Moderate_Risk:Martingale,792,92.033,564.516,51.5,1.717,2146.443
Moderate_Risk:Martingale,793,92.333,378.506,-524.6875,-17.49,2573.939
Moderate_Risk:Martingale,794,91.1,434.99,-333.375,-11.113,3455.354
Moderate_Risk:Martingale,795,92.667,393.126,-251.0,-8.367,2541.871
Moderate_Risk:Martingale,796,90.833,430.351,-618.25,-20.608,2909.55
Moderate_Risk:Martingale,797,91.167,424.764,-733.75,-24.458,2881.255
Moderate_Risk:Martingale,798,94.267,356.202,-45.25,-1.508,2517.45
Moderate_Risk:Martingale,799,89.467,565.085,-411.5,-13.717,2990.219
Moderate_Risk:Martingale,800,76.9,1131.679,-999.75,-33.325,4063.647
Moderate_Risk:Martingale,801,82.5,706.121,-742.375,-24.746,3837.623
Moderate_Risk:Martingale,802,93.933,411.099,-76.75,-2.558,1599.39
Moderate_Risk:Martingale,803,95.333,199.057,-15.5,-0.517,2535.728
Moderate_Risk:Martingale,804,88.2,676.579,-675.875,-22.529,3088.661
Moderate_Risk:Martingale,805,83.933,704.34,-801.0,-26.7,3986.256
Moderate_Risk:Martingale,806,85.033,771.344,-613.5,-20.45,3084.148
Moderate_Risk:Martingale,807,88.267,676.409,-527.5,-17.583,2816.179
Moderate_Risk:Martingale,808,82.633,981.344,-557.75,-18.592,3140.511
Moderate_Risk:Martingale,809,93.2,342.166,-334.125,-11.137,2120.203
Moderate_Risk:Martingale,810,87.567,734.53,-667.25,-22.242,2652.7
Moderate_Risk:Martingale,811,94.133,317.775,-305.75,-10.192,2568.606
Moderate_Risk:Martingale,812,87.2,751.683,-634.0,-21.133,2566.874
Moderate_Risk:Martingale,813,82.8,678.717,-864.0,-28.8,3750.803
Moderate_Risk:Martingale,814,88.567,554.254,-447.75,-14.925,2825.203
Moderate_Risk:Martingale,815,89.933,525.582,-701.25,-23.375,2723.534
Moderate_Risk:Martingale,816,89.033,488.93,-755.25,-25.175,2931.246
Moderate_Risk:Martingale,817,88.1,603.679,-524.25,-17.475,3356.194
Moderate_Risk:Martingale,818,85.333,892.713,-292.25,-9.742,3971.674
Moderate_Risk:Martingale,819,93.267,375.651,-403.75,-13.458,2222.548
Moderate_Risk:Martingale,820,79.733,1050.202,-987.25,-32.908,3542.381
Moderate_Risk:Martingale,821,90.4,585.076,-365.0,-12.167,3153.501
Moderate_Risk:Martingale,822,92.467,483.223,28.0,0.933,2831.806
Moderate_Risk:Martingale,823,93.2,213.407,-216.5,-7.217,3785.288
Moderate_Risk:Martingale,824,83.7,560.355,-1142.125,-38.071,3130.901
Moderate_Risk:Martingale,825,89.567,456.53,-1030.0,-34.333,2672.053
Moderate_Risk:Martingale,826,87.433,530.599,-478.5,-15.95,3419.178
Moderate_Risk:Martingale,827,84.8,831.89,-690.0,-23.0,3737.901
Moderate_Risk:Martingale,828,86.1,830.024,-538.25,-17.942,3102.904
Moderate_Risk:Martingale,829,90.3,611.321,-338.75,-11.292,2513.018
Moderate_Risk:Martingale,830,88.6,426.317,-882.875,-29.429,3217.644
Moderate_Risk:Martingale,831,86.3,755.459,-536.125,-17.871,3102.41
Moderate_Risk:Martingale,832,90.933,617.375,-218.5,-7.283,2322.046
Moderate_Risk:Martingale,833,86.6,658.8,-696.25,-23.208,3435.371
Moderate_Risk:Martingale,834,82.367,874.309,-404.75,-13.492,3848.631
Moderate_Risk:Martingale,835,91.567,329.151,-646.5,-21.55,2449.433
Moderate_Risk:Martingale,836,85.9,858.231,-665.5,-22.183,2966.082
Moderate_Risk:Martingale,837,94.533,363.913,-431.875,-14.396,2699.616
Moderate_Risk:Martingale,838,83.567,807.082,-1066.0,-35.533,3047.826
Moderate_Risk:Martingale,839,88.2,571.545,-747.5,-24.917,3035.109
Moderate_Risk:Martingale,840,90.567,396.668,-415.75,-13.858,2807.102
Moderate_Risk:Martingale,841,87.2,719.062,-705.75,-23.525,3380.592
Moderate_Risk:Martingale,842,90.033,529.275,-204.25,-6.808,2982.158
Moderate_Risk:Martingale,843,77.733,924.754,-1294.625,-43.154,3442.504
Moderate_Risk:Martingale,844,85.967,772.861,-500.5,-16.683,2655.582
Moderate_Risk:Martingale,845,87.367,613.275,-615.875,-20.529,4098.388
Moderate_Risk:Martingale,846,88.833,602.144,-557.125,-18.571,3075.086
Moderate_Risk:Martingale,847,95.4,253.766,11.75,0.392,2631.223
Moderate_Risk:Martingale,848,94.067,421.857,-134.5,-4.483,2178.732
Moderate_Risk:Martingale,849,90.8,520.993,-321.25,-10.708,2436.704
Moderate_Risk:Martingale,850,86.433,665.633,-1028.125,-34.271,3346.69
Moderate_Risk:Martingale,851,93.433,448.116,46.25,1.542,2404.414
Moderate_Risk:Martingale,852,84.7,836.286,-695.75,-23.192,3260.843
Moderate_Risk:Martingale,853,92.433,334.323,-447.125,-14.904,2490.474
Moderate_Risk:Martingale,854,87.567,653.495,-576.5,-19.217,2794.533
Moderate_Risk:Martingale,855,87.1,579.886,-516.5,-17.217,3333.956
Moderate_Risk:Martingale,856,83.5,878.672,-1185.375,-39.513,2521.319
Moderate_Risk:Martingale,857,82.367,911.964,-624.5,-20.817,4314.853
Moderate_Risk:Martingale,858,90.6,486.11,-314.625,-10.488,3159.22
Moderate_Risk:Martingale,859,89.1,580.369,-536.0,-17.867,3030.034
Moderate_Risk:Martingale,860,83.633,940.447,-710.25,-23.675,2829.177
Moderate_Risk:Martingale,861,89.433,536.047,-360.0,-12.0,3534.499
Moderate_Risk:Martingale,862,85.7,628.079,-948.0,-31.6,3021.05
Moderate_Risk:Martingale,863,82.867,782.602,-750.5,-25.017,3098.474
Moderate_Risk:Martingale,864,88.9,557.955,-836.625,-27.887,3118.44
Moderate_Risk:Martingale,865,88.6,493.421,-540.1875,-18.006,2889.476
Moderate_Risk:Martingale,866,90.533,577.913,-335.625,-11.188,3518.837
Moderate_Risk:Martingale,867,88.2,622.028,-598.25,-19.942,2728.137
Moderate_Risk:Martingale,868,89.133,831.085,-441.625,-14.721,2321.661
Moderate_Risk:Martingale,869,88.667,484.437,-622.125,-20.738,3129.707
Moderate_Risk:Martingale,870,83.6,1015.49,-752.0,-25.067,3163.544
Moderate_Risk:Martingale,871,85.833,828.489,-481.25,-16.042,2895.095
Moderate_Risk:Martingale,872,86.3,839.459,-371.25,-12.375,2877.645
Moderate_Risk:Martingale,873,88.133,554.602,-687.25,-22.908,3226.075
Moderate_Risk:Martingale,874,83.233,788.116,-696.25,-23.208,3456.724
Moderate_Risk:Martingale,875,82.633,1020.792,-940.5,-31.35,2598.076
Moderate_Risk:Martingale,876,88.867,726.257,-334.125,-11.137,3515.645
Moderate_Risk:Martingale,877,89.2,713.89,-132.75,-4.425,3080.255
Moderate_Risk:Martingale,878,94.033,223.413,-76.0,-2.533,3020.602
Moderate_Risk:Martingale,879,96.167,179.661,-232.125,-7.737,2225.145
Moderate_Risk:Martingale,880,92.667,230.989,-133.25,-4.442,3598.361
Moderate_Risk:Martingale,881,86.8,449.752,-931.0,-31.033,3507.516
Moderate_Risk:Martingale,882,88.067,595.099,-676.875,-22.562,2814.277
Moderate_Risk:Martingale,883,82.633,943.895,-625.3125,-20.844,3690.654
Moderate_Risk:Martingale,884,88.667,518.092,-978.75,-32.625,3392.908
Moderate_Risk:Martingale,885,81.7,731.114,-1002.25,-33.408,3543.89
Moderate_Risk:Martingale,886,87.467,855.223,-546.25,-18.208,2654.487
Moderate_Risk:Martingale,887,83.967,839.689,-555.75,-18.525,3668.786
Moderate_Risk:Martingale,888,80.667,1071.885,-798.75,-26.625,3874.589
Moderate_Risk:Martingale,889,93.267,469.857,49.875,1.663,1909.503
Moderate_Risk:Martingale,890,87.467,670.257,-468.0625,-15.602,3402.603
Moderate_Risk:Martingale,891,89.467,647.775,-552.875,-18.429,2656.131
Moderate_Risk:Martingale,892,87.667,613.747,-660.1875,-22.006,2897.973
Moderate_Risk:Martingale,893,92.1,390.093,-285.75,-9.525,3596.165
Moderate_Risk:Martingale,894,90.867,539.706,-608.75,-20.292,2422.224
Moderate_Risk:Martingale,895,90.7,476.424,-139.25,-4.642,2754.456
