Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Martingale,126,53.167,1188.971,-357,-11.9,25250.507
Moderate_Risk:Fibonacci,126,57.067,975.857,6176,205.867,1261269.982
Moderate_Risk:Martingale,127,34.733,848.754,-2622,-87.4,4762.8
Moderate_Risk:Fibonacci,127,43.5,1030.466,-1672,-55.733,14388.064
Moderate_Risk:Martingale,128,47.167,1240.695,-854,-28.467,29005.016
Moderate_Risk:Fibonacci,128,50.9,1008.714,-1469,-48.967,21038.102
Moderate_Risk:Martingale,129,37.1,1039.541,-746,-24.867,48647.706
Moderate_Risk:Fibonacci,129,47.367,829.137,-2334,-77.8,7151.2
Moderate_Risk:Martingale,130,43.467,1050.809,-1079,-35.967,22623.137
Moderate_Risk:Fibonacci,130,47.233,829.151,206,6.867,64257.706
Moderate_Risk:Martingale,131,48.567,1441.771,-251,-8.367,28799.964
Moderate_Risk:Fibonacci,131,48.867,992.809,-1893,-63.1,9388.99
Moderate_Risk:Martingale,132,51.0,1154.207,-1299,-43.3,15033.114
Moderate_Risk:Fibonacci,132,50.567,933.289,-1502,-50.067,18876.547
Moderate_Risk:Martingale,133,42.433,837.702,-1482,-49.4,24622.386
Moderate_Risk:Fibonacci,133,50.9,650.024,-2049,-68.3,17030.148
Moderate_Risk:Martingale,134,44.8,1227.131,-179,-5.967,45533.344
Moderate_Risk:Fibonacci,134,51.767,1056.461,-1627,-54.233,21594.944
Moderate_Risk:Martingale,135,44.3,1277.941,227,7.567,42131.082
Moderate_Risk:Fibonacci,135,42.333,835.057,-749,-24.967,81634.447
Moderate_Risk:Martingale,136,37.833,698.42,-2652,-88.4,4036.8
Moderate_Risk:Fibonacci,136,39.633,684.102,-1398,-46.6,37969.972
Moderate_Risk:Martingale,137,48.333,1037.402,-2231,-74.367,9521.137
Moderate_Risk:Fibonacci,137,50.433,857.495,-1762,-58.733,16600.892
Moderate_Risk:Martingale,138,51.733,1232.754,-1035,-34.5,27333.017
Moderate_Risk:Fibonacci,138,48.5,755.638,-2360,-78.667,6831.333
Moderate_Risk:Martingale,139,50.3,1134.424,-1267,-42.233,23006.53
Moderate_Risk:Fibonacci,139,52.667,833.885,-1425,-47.5,21794.741
Moderate_Risk:Martingale,140,44.333,1234.161,-1264,-42.133,18321.085
Moderate_Risk:Fibonacci,140,54.767,1047.909,-732,-24.4,25076.248
Moderate_Risk:Martingale,141,46.467,1239.361,114,3.8,47241.338
Moderate_Risk:Fibonacci,141,42.733,529.444,-2212,-73.733,10012.133
Moderate_Risk:Martingale,142,45.3,1145.459,-915,-30.5,25802.741
Moderate_Risk:Fibonacci,142,54.467,1041.637,-43,-1.433,60185.633
Moderate_Risk:Martingale,143,44.0,1087.172,-1454,-48.467,20376.257
Moderate_Risk:Fibonacci,143,47.1,777.128,-2062,-68.733,15628.478
Moderate_Risk:Martingale,144,47.567,968.668,-1028,-34.267,22558.616
Moderate_Risk:Fibonacci,144,56.633,879.275,1824,60.8,102488.786
Moderate_Risk:Martingale,145,46.967,1176.723,-1425,-47.5,19873.569
Moderate_Risk:Fibonacci,145,51.167,782.282,-1969,-65.633,11092.792
Moderate_Risk:Martingale,146,52.9,1487.955,1983,66.1,67817.334
Moderate_Risk:Fibonacci,146,50.433,1080.392,-363,-12.1,35173.748
Moderate_Risk:Martingale,147,44.367,1210.378,-980,-32.667,24442.023
Moderate_Risk:Fibonacci,147,52.533,1074.809,-742,-24.733,39592.202
Moderate_Risk:Martingale,148,47.6,1111.283,-499,-16.633,30458.792
Moderate_Risk:Fibonacci,148,47.2,998.786,490,16.333,93021.057
Moderate_Risk:Martingale,149,35.6,889.283,-1921,-64.033,17518.447
Moderate_Risk:Fibonacci,149,42.5,949.983,85,2.833,78083.523
Moderate_Risk:Martingale,150,50.733,1258.34,115,3.833,38896.144
Moderate_Risk:Fibonacci,150,56.167,785.109,-446,-14.867,61301.913
Moderate_Risk:Martingale,151,53.133,1267.982,-563,-18.767,29645.495
Moderate_Risk:Fibonacci,151,51.967,938.585,-996,-33.2,27283.2
Moderate_Risk:Martingale,152,46.167,1129.937,-721,-24.033,27728.309
Moderate_Risk:Fibonacci,152,57.133,1243.775,4020,134.0,205729.448
Moderate_Risk:Martingale,153,47.433,1163.013,-541,-18.033,26233.757
Moderate_Risk:Fibonacci,153,49.633,847.344,-933,-31.1,41411.472
Moderate_Risk:Martingale,154,43.367,1028.723,-1270,-42.333,18874.23
Moderate_Risk:Fibonacci,154,50.367,984.171,-443,-14.767,46245.013
Moderate_Risk:Martingale,155,54.833,1608.971,723,24.1,37973.541
Moderate_Risk:Fibonacci,155,54.0,1330.483,429,14.3,35951.459
Moderate_Risk:Martingale,156,55.633,1221.757,-836,-27.867,28029.637
Moderate_Risk:Fibonacci,156,46.333,769.816,-2150,-71.667,13836.161
Moderate_Risk:Martingale,157,40.6,1033.007,-866,-28.867,27638.189
Moderate_Risk:Fibonacci,157,56.8,777.131,-949,-31.633,25223.551
Moderate_Risk:Martingale,158,47.2,1229.614,-640,-21.333,31796.851
Moderate_Risk:Fibonacci,158,52.2,846.993,-1073,-35.767,33707.495
Moderate_Risk:Martingale,159,56.933,1296.34,1447,48.233,63990.392
Moderate_Risk:Fibonacci,159,49.233,914.668,-1706,-56.867,17432.671
Moderate_Risk:Martingale,160,52.333,1362.575,657,21.9,39818.714
Moderate_Risk:Fibonacci,160,56.733,1077.926,1787,59.567,103084.461
Moderate_Risk:Martingale,161,47.133,1299.292,-487,-16.233,32235.426
Moderate_Risk:Fibonacci,161,50.6,1060.938,-1346,-44.867,24035.499
Moderate_Risk:Martingale,162,57.467,1055.706,319,10.633,46806.171
Moderate_Risk:Fibonacci,162,59.833,888.695,-1018,-33.933,21078.271
Moderate_Risk:Martingale,163,48.7,1168.7,-466,-15.533,31024.602
Moderate_Risk:Fibonacci,163,43.3,938.631,-1977,-65.9,10908.714
Moderate_Risk:Martingale,164,63.0,1380.207,1810,60.333,50226.161
Moderate_Risk:Fibonacci,164,62.433,794.323,-449,-14.967,42955.964
Moderate_Risk:Martingale,165,47.1,1115.197,-621,-20.7,27128.631
Moderate_Risk:Fibonacci,165,46.467,803.568,-1066,-35.533,47606.189
Moderate_Risk:Martingale,166,46.0,1421.034,538,17.933,41755.03
Moderate_Risk:Fibonacci,166,49.733,1193.375,790,26.333,107199.402
Moderate_Risk:Martingale,167,39.7,999.114,-1868,-62.267,13731.237
Moderate_Risk:Fibonacci,167,56.867,1123.292,677,22.567,61790.806
Moderate_Risk:Martingale,168,35.8,1062.234,-1461,-48.7,26136.907
Moderate_Risk:Fibonacci,168,33.033,408.999,-3000,-100.0,0.0
Moderate_Risk:Martingale,169,57.8,1299.131,306,10.2,41903.89
Moderate_Risk:Fibonacci,169,54.5,936.879,-493,-16.433,47650.599
Moderate_Risk:Martingale,170,36.233,929.633,-1730,-57.667,13516.506
Moderate_Risk:Fibonacci,170,44.467,992.671,-475,-15.833,50883.799
Moderate_Risk:Martingale,171,48.3,1384.631,-345,-11.5,33425.224
Moderate_Risk:Fibonacci,171,54.033,978.792,580,19.333,56273.885
Moderate_Risk:Martingale,172,48.2,1163.959,-347,-11.567,33951.633
Moderate_Risk:Fibonacci,172,46.7,950.01,-216,-7.2,52257.752
